Date,Hour,Minute,Generator,Dispatch,Dispatch DA,Headroom,Unit State,Unit Cost,Unit Market Revenue,Unit Uplift Payment
2019-01-01,0,0,1,729.0,729.0,1701.0,True,2125764.0,-25038.946696,0.0
2019-01-01,0,0,2,304.6,304.6,0.0,True,2390.622305,3279.259085,0.0
2019-01-01,0,0,3,236.0,236.0,0.0,True,1541.900242,2540.726015,0.0
2019-01-01,0,0,4,176.4,176.4,0.0,True,683.355767,1899.085038,0.0
2019-01-01,0,0,5,380.7,380.7,-0.0,True,2512.542264,4098.535567,0.0
2019-01-01,0,0,6,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,7,177.3,177.3,0.0,True,795.791919,1908.774248,0.0
2019-01-01,0,0,8,381.8,381.8,0.0,True,3588.258818,4110.377934,0.0
2019-01-01,0,0,10,92.7,92.7,0.0,True,191.790772,1023.930112,0.0
2019-01-01,0,0,11,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,12,260.0,260.0,0.0,True,639.125553,2871.86439,0.0
2019-01-01,0,0,13,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,14,22.0,22.0,0.0,True,3.655396,248.832846,0.0
2019-01-01,0,0,15,50.1,50.1,0.0,True,51.326952,566.660255,0.0
2019-01-01,0,0,16,203.2,203.2,0.0,True,1273.517724,2298.310653,0.0
2019-01-01,0,0,18,432.0,432.0,0.0,True,5883.25143,7947.144082,0.0
2019-01-01,0,0,25,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,26,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,27,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,28,25.7,25.7,0.0,True,12.298273,276.680757,0.0
2019-01-01,0,0,44,108.0,108.0,0.0,True,212.552169,2486.703298,0.0
2019-01-01,0,0,45,54.9,54.9,0.0,True,27.368889,1401.915035,0.0
2019-01-01,0,0,47,60.0,60.0,0.0,True,74.152872,1532.147579,0.0
2019-01-01,0,0,48,44.0,44.0,0.0,True,27.95747,1123.574891,0.0
2019-01-01,0,0,49,639.0,639.0,0.0,True,3191.415702,10042.972655,0.0
2019-01-01,0,0,50,595.0,595.0,0.0,True,7610.288971,9351.437762,0.0
2019-01-01,0,0,51,242.0,242.0,0.0,True,1577.574231,3549.100134,0.0
2019-01-01,0,0,54,1152.8,1152.8,0.0,True,32292.001146,45639.40808,0.0
2019-01-01,0,0,60,201.6,201.6,0.0,True,581.078244,3726.095113,0.0
2019-01-01,0,0,61,201.0,201.0,0.0,True,965.414163,3715.005544,0.0
2019-01-01,0,0,62,283.2,283.2,0.0,True,1196.443307,5234.276468,0.0
2019-01-01,0,0,66,24.9,24.9,0.0,True,16.568484,462.654538,0.0
2019-01-01,0,0,70,191.1,191.1,0.0,True,773.477423,2071.340825,0.0
2019-01-01,0,0,71,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,72,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,73,56.0,56.0,0.0,True,81.532526,606.986322,0.0
2019-01-01,0,0,75,114.0,114.0,0.0,True,189.303393,684.870669,0.0
2019-01-01,0,0,76,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,85,168.0,168.0,0.0,True,814.553371,2463.83811,0.0
2019-01-01,0,0,93,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,94,63.1,63.1,0.0,True,111.9376,925.405861,0.0
2019-01-01,0,0,98,150.0,150.0,0.0,True,463.01475,3421.681879,0.0
2019-01-01,0,0,100,618.7,618.7,0.0,True,4754.298376,13543.8584,0.0
2019-01-01,0,0,105,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,107,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,108,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,112,250.0,250.0,0.0,True,1589.204168,4861.44495,0.0
2019-01-01,0,0,114,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,118,225.0,225.0,0.0,True,1295.449874,99478.852043,0.0
2019-01-01,0,0,121,1097.4,1097.4,0.0,True,12420.993732,43593.610262,0.0
2019-01-01,0,0,122,72.99,72.99,170.31,True,372.927808,75.211274,0.0
2019-01-01,0,0,124,44.0,44.0,0.0,True,19.10498,264.336048,0.0
2019-01-01,0,0,129,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,130,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,137,200.0,200.0,0.0,True,651.776001,3710.925338,0.0
2019-01-01,0,0,138,201.6,201.6,0.0,True,687.122813,3740.612741,0.0
2019-01-01,0,0,144,52.1,52.1,0.0,True,84.457511,575.477441,0.0
2019-01-01,0,0,147,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,148,13.9,13.9,0.0,True,1.914971,317.301025,0.0
2019-01-01,0,0,149,10.0,10.0,0.0,True,1.682046,226.363499,0.0
2019-01-01,0,0,150,10.0,10.0,0.0,True,2.295608,226.363499,0.0
2019-01-01,0,0,151,40.7,40.7,0.0,True,12.251072,921.29944,0.0
2019-01-01,0,0,155,30.0,30.0,0.0,True,21.633804,471.501064,0.0
2019-01-01,0,0,156,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,165,1175.4,1175.4,0.0,True,158630.941412,22856.569578,0.0
2019-01-01,0,0,166,574.996606,574.996606,352.503394,True,7910.145259,5140.071094,0.0
2019-01-01,0,0,171,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,174,266.81091,266.81091,151.18909,True,4513.625125,928.946713,0.0
2019-01-01,0,0,175,852.2,852.2,0.0,True,56617.715591,16571.693546,0.0
2019-01-01,0,0,176,883.450913,883.450913,967.349087,True,81399.905152,17179.391913,0.0
2019-01-01,0,0,177,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,178,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,179,93.311655,93.311655,16.588345,True,286.019589,96.151369,0.0
2019-01-01,0,0,180,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,181,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,182,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,183,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,184,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,185,356.04,356.04,830.76,True,48170.503009,-1334.266051,0.0
2019-01-01,0,0,186,1036.0,1036.0,0.0,True,17622.789048,141703.274638,0.0
2019-01-01,0,0,187,394.44,394.44,920.36,True,141061.841664,-8117.772262,0.0
2019-01-01,0,0,189,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,193,1481.33776,1481.33776,252.66224,True,72187.455325,48036.164823,0.0
2019-01-01,0,0,195,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,197,427.7,427.7,0.0,True,5294.998653,508281.758173,0.0
2019-01-01,0,0,201,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,202,236.52,236.52,551.88,True,3542.974993,-60566.709984,0.0
2019-01-01,0,0,203,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,207,634.7,634.7,0.0,True,5557.909818,7010.662802,0.0
2019-01-01,0,0,208,153.9,153.9,0.0,True,426.47332,1668.128482,0.0
2019-01-01,0,0,209,590.6,590.6,0.0,True,4722.457973,6523.550419,0.0
2019-01-01,0,0,211,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,212,230.0,230.0,0.0,True,716.720586,2258.201788,0.0
2019-01-01,0,0,213,35.0,35.0,0.0,True,12.593473,436.085745,0.0
2019-01-01,0,0,215,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,216,48.0,48.0,0.0,True,51.944608,544.913925,0.0
2019-01-01,0,0,220,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,222,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,223,453.2,453.2,0.0,True,2646.789207,4879.055212,0.0
2019-01-01,0,0,224,252.0,252.0,0.0,True,1691.359016,2712.978626,0.0
2019-01-01,0,0,226,102.7,102.7,0.0,True,333.387037,1113.169559,0.0
2019-01-01,0,0,227,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,228,10.2,10.2,0.0,True,1.864236,97.633068,0.0
2019-01-01,0,0,229,338.073764,338.073764,580.226236,True,2369.920891,3235.997933,0.0
2019-01-01,0,0,230,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,231,101.9,101.9,0.0,True,198.503759,1494.435139,0.0
2019-01-01,0,0,232,0.0,0.0,0.0,False,0.0,0.0,0.0
2019-01-01,0,0,234,643.6,643.6,0.0,True,5730.593112,9438.846473,0.0
2019-01-01,0,0,235,0.0,0.0,0.0,False,0.0,0.0,0.0
